Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary,Attrition
4199,0.96,0.78,2,284,3,0,0,RandD,medium,No
4200,0.98,0.51,3,157,3,0,0,marketing,medium,No
4201,0.5,0.58,4,165,2,0,0,sales,high,No
4202,0.49,0.71,3,255,2,1,0,accounting,low,No
4203,0.13,0.65,4,194,4,0,0,support,medium,No
4204,0.57,0.68,3,102,6,0,0,technical,medium,No
4205,0.51,0.94,4,247,2,0,0,management,medium,No
4206,0.99,0.69,3,206,2,0,0,marketing,medium,No
4207,0.8,0.77,3,171,2,0,0,marketing,medium,No
4208,0.56,0.39,5,263,4,0,0,marketing,medium,No
4209,0.96,0.84,4,272,4,1,0,sales,medium,No
4210,0.96,0.5,3,158,2,1,0,sales,medium,No
4211,0.87,0.53,6,216,6,1,0,sales,medium,No
4212,0.61,0.9,5,113,3,0,0,sales,medium,No
4213,0.18,0.6,3,140,4,0,0,sales,low,No
4214,0.24,0.77,5,178,5,0,0,sales,low,No
4215,0.86,0.48,4,153,3,0,0,sales,low,No
4216,0.25,0.62,6,271,5,0,0,sales,low,No
4217,0.25,0.82,3,269,5,0,0,sales,low,No
4218,0.63,0.55,3,160,3,0,0,sales,low,No
4219,0.89,0.68,4,258,2,1,0,sales,low,No
4220,0.87,0.82,4,251,3,0,0,sales,high,No
4221,0.87,0.78,3,170,2,0,0,sales,low,No
4222,0.71,0.99,4,238,4,1,0,sales,high,No
4223,0.98,0.87,4,152,2,0,0,sales,high,No
4224,0.16,0.51,3,262,6,0,0,sales,low,No
4225,0.83,0.68,4,273,2,0,0,sales,low,No
4226,0.65,0.77,3,233,2,0,0,sales,high,No
4227,0.95,0.64,3,262,3,0,0,sales,low,No
4228,0.67,0.67,3,183,3,0,0,accounting,medium,No
4229,0.53,0.88,3,150,3,1,0,accounting,high,No
4230,0.74,0.94,3,132,3,0,0,accounting,medium,No
4231,0.77,0.79,3,200,4,0,0,hr,medium,No
4232,0.13,0.72,4,148,5,0,0,hr,medium,No
4233,0.82,0.92,3,187,3,1,0,hr,medium,No
4234,0.88,0.65,4,224,2,0,0,hr,high,No
4235,0.89,0.5,4,147,2,0,0,technical,medium,No
4236,0.85,0.51,3,153,4,0,0,technical,medium,No
4237,0.93,0.87,5,154,2,0,0,technical,medium,No
4238,0.62,0.7,5,270,3,0,0,technical,high,No
4239,0.58,0.96,3,202,2,0,0,technical,medium,No
4240,0.98,0.5,4,264,3,0,0,technical,high,No
4241,0.52,0.45,2,145,3,0,0,technical,low,No
4242,0.76,0.49,3,138,2,1,0,technical,medium,No
4243,0.73,0.91,3,238,2,0,0,technical,medium,No
4244,0.74,0.64,4,147,5,0,0,technical,medium,No
4245,0.49,0.48,3,190,2,0,0,technical,medium,No
4246,0.91,0.97,4,183,3,0,0,support,low,No
4247,0.74,0.92,5,255,3,0,0,support,low,No
4248,0.86,0.82,4,252,4,0,0,support,low,No
4249,0.52,0.47,6,141,5,1,0,support,low,No
4250,0.95,0.81,3,260,2,0,0,support,low,No
4251,0.65,0.98,3,136,3,0,0,support,low,No
4252,0.7,0.56,4,182,2,0,0,support,low,No
4253,0.14,0.66,6,142,5,0,0,support,low,No
4254,0.92,0.53,2,261,4,0,0,support,low,No
4255,0.54,0.6,3,209,2,0,0,support,low,No
4256,0.76,0.95,2,156,4,0,0,support,high,No
4257,0.78,0.66,4,214,2,0,0,technical,low,No
4258,0.85,0.86,4,250,3,0,0,technical,low,No
4259,0.78,0.8,4,197,3,1,0,technical,low,No
4260,0.55,0.72,3,149,3,0,0,management,low,No
4261,0.68,0.61,5,271,2,0,0,IT,high,No
4262,0.91,0.68,4,187,2,0,0,IT,low,No
4263,0.76,0.56,3,154,2,0,0,IT,low,No
4264,0.15,0.67,4,264,3,0,0,IT,low,No
4265,0.95,0.6,2,144,3,0,0,IT,high,No
4266,0.74,0.37,6,200,3,0,0,product_mng,low,No
4267,0.92,0.56,5,197,2,1,0,product_mng,medium,No
4268,0.64,0.89,3,175,3,1,0,product_mng,high,No
4269,0.96,0.9,3,161,3,0,0,product_mng,medium,No
4270,0.21,0.72,3,245,6,0,0,IT,high,No
4271,0.85,0.67,3,167,4,0,0,RandD,medium,No
4272,0.52,0.86,5,168,3,0,0,RandD,medium,No
4273,0.54,0.81,5,261,6,0,0,RandD,medium,No
4274,0.56,0.81,5,274,4,0,0,RandD,medium,No
4275,0.59,0.79,4,181,3,0,0,RandD,medium,No
4276,0.88,0.58,5,266,3,1,0,marketing,medium,No
4277,0.7,0.84,4,184,3,0,0,sales,medium,No
4278,0.95,0.58,3,193,2,0,0,accounting,medium,No
4279,0.83,0.88,3,217,2,1,0,support,high,No
4280,0.76,0.62,4,197,3,0,0,technical,low,No
4281,0.82,0.92,5,252,3,0,0,management,medium,No
4282,0.55,0.97,4,136,3,0,0,marketing,medium,No
4283,0.89,0.55,5,194,4,0,0,marketing,medium,No
4284,0.66,0.94,4,190,3,0,0,marketing,medium,No
4285,0.41,0.61,3,185,2,1,0,sales,medium,No
4286,0.83,0.77,3,232,2,1,0,sales,medium,No
4287,0.88,0.72,3,200,2,1,0,sales,medium,No
4288,0.56,0.66,5,155,2,0,0,sales,medium,No
4289,0.53,0.72,3,228,3,0,0,sales,medium,No
4290,0.8,0.41,3,188,4,0,0,sales,high,No
4291,0.95,0.78,4,245,3,0,0,sales,low,No
4292,0.9,0.88,4,205,2,0,0,sales,low,No
4293,0.5,0.97,4,269,3,0,0,sales,low,No
4294,0.4,0.59,3,207,6,0,0,sales,high,No
4295,0.52,0.85,3,250,4,0,0,sales,low,No
4296,0.51,0.5,5,251,3,1,0,sales,low,No
4297,0.84,0.62,5,217,3,0,0,sales,low,No
4298,0.78,0.98,5,252,3,0,0,sales,high,No
4299,0.91,0.71,2,159,3,1,0,sales,low,No
4300,0.59,0.71,5,169,2,0,0,sales,low,No
4301,0.69,0.97,5,105,4,0,0,sales,low,No
4302,0.87,0.93,4,268,2,0,0,sales,low,No
4303,0.66,1,5,145,2,0,0,sales,low,No
4304,0.5,0.54,4,165,3,0,0,accounting,low,No
4305,0.95,0.75,3,253,4,0,0,accounting,low,No
4306,0.77,0.64,3,254,3,0,0,accounting,medium,No
4307,0.66,0.5,3,218,2,0,0,hr,medium,No
4308,0.61,0.98,3,138,5,1,0,hr,medium,No
4309,0.7,0.87,5,239,3,0,0,hr,medium,No
4310,0.89,0.71,5,182,2,1,0,hr,medium,No
4311,0.6,0.78,4,152,3,1,0,technical,medium,No
4312,0.62,0.51,3,222,3,1,0,technical,medium,No
4313,0.59,0.9,2,219,2,1,0,technical,medium,No
4314,0.69,0.59,4,266,4,0,0,technical,medium,No
4315,0.36,0.94,3,113,5,1,0,technical,medium,No
4316,0.59,0.93,4,146,3,0,0,technical,medium,No
4317,0.5,0.51,5,238,4,0,0,technical,medium,No
4318,0.53,0.99,3,188,3,0,0,technical,high,No
4319,0.84,0.9,4,237,2,0,0,technical,low,No
4320,0.51,0.95,4,201,3,0,0,technical,medium,No
4321,0.53,0.56,5,188,3,0,0,technical,medium,No
4322,0.98,0.63,3,137,3,0,0,support,medium,No
4323,0.95,0.81,4,263,3,0,0,support,medium,No
4324,0.13,0.76,5,217,3,0,0,support,low,No
4325,0.5,0.64,4,213,4,0,0,support,low,No
4326,0.93,0.76,3,244,3,0,0,support,low,No
4327,0.5,0.87,3,252,2,0,0,support,low,No
4328,0.66,0.84,4,168,2,0,0,support,low,No
4329,0.89,0.79,4,212,3,0,0,support,low,No
4330,0.46,0.43,4,258,3,0,0,support,low,No
4331,0.67,0.6,4,210,3,0,0,support,low,No
4332,0.96,0.9,4,246,3,0,0,support,low,No
4333,0.98,0.76,4,221,3,1,0,technical,low,No
4334,0.67,0.57,5,215,4,0,0,technical,low,No
4335,0.72,0.72,4,175,4,0,0,technical,low,No
4336,0.65,0.49,5,221,2,0,0,management,low,No
4337,0.72,0.67,5,219,3,0,0,IT,low,No
4338,0.78,0.58,3,154,3,0,0,IT,low,No
4339,0.93,0.56,3,266,2,0,0,IT,low,No
4340,0.73,0.85,5,224,4,0,0,IT,low,No
4341,0.2,0.57,4,269,5,1,0,IT,low,No
4342,0.47,0.5,4,159,2,0,0,product_mng,low,No
4343,0.56,0.62,4,247,3,0,0,product_mng,low,No
4344,0.72,0.86,4,137,2,0,0,product_mng,low,No
4345,0.91,0.56,4,251,4,0,0,product_mng,medium,No
4346,0.79,0.49,5,210,3,0,0,IT,medium,No
4347,0.53,0.75,2,123,4,0,0,RandD,medium,No
4348,0.14,0.51,4,253,6,0,0,RandD,medium,No
4349,0.78,0.92,5,242,4,0,0,RandD,medium,No
4350,0.52,0.74,3,238,3,0,0,RandD,medium,No
4351,0.94,0.68,5,151,2,0,0,RandD,medium,No
4352,0.83,0.8,4,158,4,0,0,marketing,medium,No
4353,0.44,0.68,2,120,2,0,0,marketing,medium,No
4354,0.72,0.74,3,187,2,0,0,sales,medium,No
4355,0.84,0.58,3,140,3,0,0,accounting,medium,No
4356,0.76,0.99,3,164,2,0,0,support,medium,No
4357,0.92,0.94,5,253,2,0,0,technical,high,No
4358,0.58,0.93,5,235,2,0,0,management,low,No
4359,0.85,0.81,4,189,4,0,0,marketing,medium,No
4360,0.74,0.51,4,246,3,1,0,marketing,medium,No
4361,0.74,0.87,4,258,2,0,0,marketing,medium,No
4362,0.72,0.8,3,158,3,0,0,sales,medium,No
4363,0.76,0.98,4,173,3,1,0,sales,low,No
4364,0.85,0.72,3,201,3,0,0,sales,low,No
4365,0.82,0.49,5,185,3,0,0,sales,low,No
4366,0.6,0.93,5,270,3,1,0,sales,low,No
4367,0.39,0.64,3,152,2,0,0,sales,low,No
4368,0.83,0.53,3,211,4,1,0,sales,low,No
4369,0.7,0.92,3,162,3,1,0,sales,low,No
4370,0.84,0.97,4,253,2,1,0,sales,low,No
4371,0.9,0.77,4,236,3,0,0,sales,low,No
4372,0.18,0.84,4,231,5,0,0,sales,low,No
4373,0.52,0.71,2,231,2,0,0,sales,low,No
4374,0.87,0.51,4,233,3,0,0,sales,low,No
4375,0.6,0.79,5,217,2,0,0,sales,low,No
4376,0.72,0.93,4,174,2,0,0,sales,low,No
4377,0.48,0.64,4,227,3,0,0,sales,low,No
4378,0.75,0.53,3,222,2,0,0,sales,low,No
4379,0.85,0.55,2,207,6,0,0,sales,low,No
4380,0.39,0.41,6,115,3,0,0,sales,low,No
4381,0.61,0.68,3,254,2,0,0,accounting,low,No
4382,0.6,0.61,4,170,3,0,0,accounting,low,No
4383,0.57,0.64,2,206,3,0,0,accounting,low,No
4384,0.19,0.68,5,149,3,0,0,hr,medium,No
4385,0.48,0.77,3,197,3,0,0,hr,medium,No
4386,0.69,0.75,4,261,3,0,0,hr,medium,No
4387,0.7,0.55,4,256,4,0,0,hr,medium,No
4388,0.65,0.92,3,219,3,0,0,technical,medium,No
4389,0.81,0.96,4,143,3,1,0,technical,medium,No
4390,0.85,0.95,4,171,3,0,0,technical,medium,No
4391,0.93,0.76,4,207,2,0,0,technical,medium,No
4392,0.72,0.94,4,235,3,0,0,technical,medium,No
4393,0.49,0.55,2,173,3,0,0,technical,medium,No
4394,0.94,0.47,5,131,6,0,0,technical,medium,No
4395,0.81,0.84,4,143,2,0,0,technical,medium,No
4396,0.92,0.78,5,193,4,0,0,technical,high,No
4397,0.97,0.82,3,135,2,0,0,technical,low,No
4398,0.98,0.61,4,265,2,1,0,technical,medium,No
4399,0.44,0.45,3,133,2,1,0,support,medium,No
4400,0.72,0.87,4,184,4,0,0,support,medium,No
4401,0.8,0.73,5,135,3,0,0,support,medium,No
4402,0.6,0.72,4,267,4,0,0,support,low,No
4403,0.89,0.65,4,184,3,0,0,support,low,No
4404,0.69,0.57,5,227,2,0,0,support,low,No
4405,0.54,0.81,4,257,2,0,0,support,low,No
4406,0.97,0.75,5,235,3,1,0,support,low,No
4407,0.37,0.4,4,161,2,0,0,support,low,No
4408,0.73,0.52,4,215,3,0,0,support,low,No
4409,0.57,0.69,4,146,3,0,0,support,low,No
4410,0.86,0.66,4,191,2,0,0,technical,low,No
4411,0.83,0.85,4,261,3,0,0,technical,low,No
4412,0.19,0.52,5,200,5,0,0,technical,low,No
4413,0.55,0.93,4,239,4,0,0,management,low,No
4414,0.6,0.65,4,160,2,0,0,IT,low,No
4415,0.62,0.71,3,177,3,1,0,IT,low,No
4416,0.65,0.55,5,215,2,0,0,IT,low,No
4417,0.4,0.48,4,97,2,0,0,IT,low,No
4418,0.82,0.78,5,231,2,1,0,IT,low,No
4419,0.75,0.69,2,257,2,1,0,product_mng,low,No
4420,0.83,0.53,3,232,3,1,0,product_mng,low,No
4421,0.77,0.78,4,212,3,0,0,product_mng,low,No
4422,0.59,0.98,4,198,3,0,0,product_mng,low,No
4423,0.8,0.79,5,240,4,0,0,IT,medium,No
4424,0.84,0.55,3,242,3,0,0,RandD,medium,No
4425,0.88,0.71,4,250,3,0,0,RandD,medium,No
4426,0.37,0.9,3,229,6,0,0,RandD,medium,No
4427,0.88,0.66,4,133,2,0,0,RandD,medium,No
4428,0.69,0.85,3,200,2,0,0,RandD,medium,No
4429,0.54,0.49,2,155,2,1,0,marketing,medium,No
4430,0.76,0.57,5,139,4,0,0,sales,medium,No
4431,0.51,0.58,4,272,3,0,0,accounting,medium,No
4432,0.16,0.52,3,100,4,0,0,support,medium,No
4433,0.65,0.6,5,160,3,0,0,technical,medium,No
4434,0.54,0.81,5,195,4,0,0,management,medium,No
4435,0.66,0.68,4,152,3,0,0,marketing,high,No
4436,0.95,0.65,5,182,3,0,0,marketing,low,No
4437,0.83,0.57,3,137,2,0,0,marketing,medium,No
4438,0.98,0.84,4,182,3,0,0,sales,medium,No
4439,0.72,0.72,3,217,2,0,0,sales,medium,No
4440,0.71,0.62,4,192,4,0,0,sales,medium,No
4441,0.36,0.65,3,116,2,1,0,sales,low,No
4442,0.55,0.65,4,170,4,0,0,sales,low,No
4443,0.64,0.52,3,223,3,0,0,sales,low,No
4444,0.62,0.57,3,174,2,0,0,sales,low,No
4445,1,0.95,3,193,6,0,0,sales,low,No
4446,0.91,0.91,6,167,2,1,0,sales,low,No
4447,0.81,0.67,4,225,3,0,0,sales,low,No
4448,0.71,0.92,4,248,3,1,0,sales,low,No
4449,0.97,0.74,3,104,5,0,0,sales,low,No
4450,0.75,0.86,6,148,4,0,0,sales,low,No
4451,0.68,1,3,148,4,1,0,sales,low,No
4452,0.87,0.68,5,187,3,0,0,sales,low,No
4453,0.96,0.57,3,151,2,0,0,sales,low,No
4454,0.41,0.86,6,215,5,0,0,sales,low,No
4455,0.81,0.61,4,142,4,0,0,sales,low,No
4456,0.68,1,6,258,5,0,0,sales,low,No
4457,0.63,0.56,4,228,3,0,0,accounting,low,No
4458,0.6,0.84,2,221,3,0,0,accounting,low,No
4459,0.66,0.97,3,263,3,0,0,accounting,medium,No
4460,0.69,0.82,4,273,4,0,0,hr,medium,No
4461,0.23,0.37,3,247,4,0,0,hr,medium,No
4462,0.52,0.63,3,225,3,0,0,hr,medium,No
4463,0.65,0.86,4,269,2,1,0,hr,medium,No
4464,0.78,0.4,6,174,3,0,0,technical,medium,No
4465,0.6,0.65,5,201,2,0,0,technical,medium,No
4466,0.9,0.62,3,254,3,0,0,technical,medium,No
4467,0.59,0.95,5,254,2,0,0,technical,medium,No
4468,0.89,0.78,3,185,2,1,0,technical,medium,No
4469,0.96,0.85,4,200,4,0,0,technical,medium,No
4470,0.68,0.76,3,190,3,1,0,technical,medium,No
4471,0.52,0.72,2,160,2,0,0,technical,high,No
4472,0.68,0.94,3,264,2,0,0,technical,low,No
4473,0.6,0.59,3,172,3,0,0,technical,medium,No
4474,0.28,0.83,5,279,4,0,0,technical,medium,No
4475,0.98,0.54,5,260,3,0,0,support,medium,No
4476,0.67,0.52,4,262,2,0,0,support,medium,No
4477,0.86,0.6,5,134,2,1,0,support,low,No
4478,0.83,0.9,3,195,3,0,0,support,low,No
4479,0.79,0.86,3,139,3,0,0,support,low,No
4480,0.54,0.86,4,205,5,0,0,support,low,No
4481,0.51,0.86,5,212,2,0,0,support,low,No
4482,0.75,0.65,4,148,2,0,0,support,low,No
4483,0.51,0.67,4,228,3,0,0,support,low,No
4484,0.73,0.74,5,230,3,0,0,support,low,No
4485,0.17,0.4,4,286,3,0,0,support,low,No
4486,0.88,0.59,4,142,3,0,0,technical,low,No
4487,0.76,0.79,3,161,3,0,0,technical,low,No
4488,0.29,0.77,3,152,3,1,0,technical,low,No
4489,0.62,0.97,4,266,3,0,0,management,low,No
4490,0.5,0.85,2,143,3,0,0,IT,low,No
4491,0.16,0.65,5,165,3,0,0,IT,low,No
4492,0.18,0.99,4,204,6,0,0,IT,low,No
4493,0.86,0.68,4,170,2,0,0,IT,low,No
4494,0.68,0.52,5,203,3,0,0,IT,low,No
4495,0.68,0.85,3,199,3,0,0,product_mng,low,No
4496,0.89,0.78,4,223,3,0,0,product_mng,low,No
4497,0.86,0.88,4,220,2,0,0,product_mng,low,No
4498,0.43,0.41,4,190,3,0,0,product_mng,medium,No
4499,0.85,0.58,4,143,6,1,0,IT,medium,No
4500,0.94,0.8,5,111,4,0,1,RandD,medium,No
4501,0.58,0.71,4,145,3,1,1,RandD,medium,No
4502,0.43,0.6,3,138,3,0,1,RandD,medium,No
4503,0.72,0.49,3,203,3,0,1,RandD,medium,No
4504,0.95,0.96,5,175,3,1,1,RandD,medium,No
4505,0.35,0.67,3,119,3,0,1,marketing,medium,No
4506,0.77,0.79,3,157,3,0,1,sales,medium,No
4507,0.74,0.7,5,135,2,0,1,accounting,medium,No
4508,0.5,0.6,4,200,2,0,1,support,medium,No
4509,0.87,0.56,4,121,2,0,1,technical,medium,No
4510,0.55,0.48,3,162,3,0,1,management,high,No
4511,0.8,0.65,3,135,3,0,1,marketing,low,No
4512,0.49,0.52,4,183,2,0,1,marketing,medium,No
4513,0.54,0.92,4,228,3,0,1,marketing,medium,No
4514,0.21,0.87,4,148,5,0,0,sales,medium,No
4515,0.77,0.77,3,219,2,0,0,sales,medium,No
4516,0.53,0.73,4,147,3,0,0,sales,low,No
4517,0.89,0.49,5,165,6,0,0,sales,low,No
4518,0.25,0.59,4,218,3,1,0,sales,low,No
4519,0.53,0.59,3,231,2,0,0,sales,low,No
4520,0.44,0.45,2,124,3,0,0,sales,low,No
4521,0.7,0.44,2,131,2,0,0,sales,low,No
4522,0.54,0.76,3,199,4,0,0,sales,low,No
4523,0.9,0.56,3,220,3,0,0,sales,low,No
4524,0.69,0.8,5,215,3,0,0,sales,low,No
4525,0.78,0.59,4,180,3,0,0,sales,low,No
4526,0.91,0.49,6,272,6,0,0,sales,low,No
4527,0.92,0.61,2,228,2,0,0,sales,low,No
4528,0.96,0.88,3,168,2,0,0,sales,low,No
4529,0.8,0.77,4,205,2,0,0,sales,low,No
4530,0.52,0.67,3,244,3,0,0,sales,low,No
4531,0.52,0.97,3,185,2,0,0,sales,low,No
4532,0.93,0.96,5,135,3,1,0,sales,low,No
4533,0.89,0.9,4,160,2,0,0,accounting,low,No
4534,0.83,0.61,4,262,4,0,0,accounting,low,No
4535,0.7,0.84,6,225,6,0,0,accounting,low,No
4536,0.89,0.74,4,174,2,0,0,hr,low,No
4537,0.21,0.37,6,266,3,0,1,hr,medium,No
4538,0.67,0.78,4,241,4,0,1,hr,medium,No
4539,0.73,0.97,3,245,2,0,1,hr,medium,No
4540,0.85,0.51,3,261,4,0,1,technical,medium,No
4541,0.54,0.85,4,157,3,0,1,technical,medium,No
4542,0.74,0.94,3,286,6,0,1,technical,medium,No
4543,0.71,0.65,4,263,2,1,1,technical,medium,No
4544,0.76,0.52,2,229,3,0,1,technical,medium,No
4545,0.85,0.5,4,159,2,0,1,technical,medium,No
4546,0.82,0.89,4,196,3,0,1,technical,medium,No
4547,0.71,0.79,4,133,3,0,1,technical,medium,No
4548,0.79,0.65,5,228,3,0,1,technical,medium,No
4549,0.86,0.56,4,247,3,0,1,technical,high,No
4550,0.9,0.78,5,215,3,0,1,technical,low,No
4551,0.65,0.8,6,233,3,1,1,support,medium,No
4552,0.53,0.74,5,237,2,0,1,support,medium,No
4553,0.51,0.91,4,269,5,0,1,support,medium,No
4554,1,0.76,6,246,3,1,1,support,medium,No
4555,0.92,0.82,4,168,3,0,1,support,low,No
4556,1,0.59,3,168,3,0,1,support,low,No
4557,0.23,0.67,4,163,5,0,1,support,low,No
4558,0.52,0.77,3,142,2,0,1,support,low,No
4559,0.8,0.83,4,183,2,1,1,support,low,No
4560,0.59,0.72,4,264,3,0,0,support,low,No
4561,0.75,0.55,2,184,2,0,0,support,low,No
4562,0.99,0.58,4,138,3,0,0,technical,low,No
4563,0.57,0.76,3,195,3,0,0,technical,medium,No
4564,0.87,0.95,4,251,3,0,0,technical,medium,No
4565,0.52,0.47,3,108,5,0,0,management,medium,No
4566,0.57,0.9,3,144,2,0,0,IT,medium,No
4567,0.32,0.77,6,112,4,0,0,IT,medium,No
4568,0.66,0.81,2,201,3,0,0,IT,medium,No
4569,0.53,0.8,4,204,3,0,0,IT,medium,No
4570,0.55,0.62,5,226,3,0,0,IT,medium,No
4571,0.66,0.9,3,217,4,0,0,product_mng,medium,No
4572,0.69,0.92,4,149,2,0,0,product_mng,medium,No
4573,0.67,0.99,5,237,3,0,0,product_mng,medium,No
4574,0.75,0.37,3,256,3,0,0,product_mng,medium,No
4575,0.7,0.98,4,194,2,0,0,IT,medium,No
4576,0.71,0.74,3,202,2,0,0,RandD,medium,No
4577,0.97,0.6,5,133,2,0,0,RandD,medium,No
4578,0.5,0.48,3,246,3,0,0,RandD,medium,No
4579,0.34,0.92,3,206,3,0,0,RandD,medium,No
4580,0.67,0.74,3,204,3,0,0,RandD,medium,No
4581,0.78,0.98,4,157,3,0,0,marketing,medium,No
4582,0.52,0.91,4,187,2,0,0,sales,medium,No
4583,0.91,0.51,2,211,2,0,0,accounting,medium,No
4584,0.79,0.92,3,204,3,0,0,support,medium,No
4585,0.83,0.53,5,182,2,1,0,technical,medium,No
4586,0.74,0.76,3,244,3,0,0,management,medium,No
4587,0.77,0.97,3,184,3,1,0,marketing,medium,No
4588,0.49,0.71,2,117,3,0,0,marketing,high,No
4589,0.94,0.89,3,230,3,1,0,marketing,high,No
4590,0.99,0.91,3,241,2,0,0,sales,high,No
4591,0.69,0.84,3,227,3,1,0,sales,high,No
4592,0.88,0.59,5,147,4,0,0,sales,high,No
4593,0.89,0.9,3,240,3,0,0,sales,high,No
4594,0.8,0.58,4,238,2,0,0,sales,high,No
4595,0.22,0.89,4,262,4,0,0,sales,high,No
4596,0.87,0.83,4,215,2,0,0,sales,high,No
4597,0.66,0.66,3,211,4,0,0,sales,high,No
4598,0.9,0.68,3,156,3,1,0,sales,high,No
4599,0.95,0.54,4,180,5,0,0,sales,high,No
4600,0.49,0.56,4,260,6,0,0,sales,low,No
4601,0.71,0.68,4,228,2,0,0,sales,low,No
4602,0.2,0.96,2,249,3,0,0,sales,low,No
4603,0.95,0.64,3,242,5,1,0,sales,low,No
4604,0.68,0.8,2,254,2,1,0,sales,low,No
4605,0.93,0.68,3,272,2,1,0,sales,low,No
4606,0.85,0.57,5,210,3,0,0,sales,low,No
4607,0.82,0.68,3,140,2,0,0,sales,low,No
4608,0.87,0.42,5,252,5,0,0,sales,low,No
4609,0.88,0.84,3,266,3,0,0,accounting,low,No
4610,0.98,0.79,4,138,3,0,0,accounting,low,No
4611,0.89,0.98,3,220,3,0,0,accounting,low,No
4612,0.92,0.51,5,214,3,0,0,hr,low,No
4613,0.48,0.6,2,121,5,0,0,hr,low,No
4614,0.67,0.49,4,195,3,0,0,hr,low,No
4615,0.84,0.55,3,135,3,0,0,hr,medium,No
4616,0.97,0.78,4,261,2,0,0,technical,medium,No
4617,0.65,0.53,5,205,3,1,0,technical,medium,No
4618,0.79,0.87,5,240,2,1,0,technical,medium,No
4619,0.75,0.75,2,141,4,0,0,technical,medium,No
4620,0.69,0.64,4,200,3,0,0,technical,medium,No
4621,0.85,0.6,4,257,3,0,0,technical,medium,No
4622,0.34,0.41,2,141,3,0,0,technical,medium,No
4623,0.97,0.68,3,185,2,0,0,technical,medium,No
4624,0.39,0.99,6,235,6,0,0,technical,medium,No
4625,0.54,0.81,4,264,4,0,0,technical,medium,No
4626,0.78,0.67,4,260,3,0,0,technical,medium,No
4627,0.49,0.79,4,158,3,0,0,support,high,No
4628,0.17,0.83,6,195,5,0,0,support,high,No
4629,0.98,0.81,3,180,2,1,0,support,high,No
4630,0.9,1,2,114,5,0,0,support,high,No
4631,0.24,0.89,5,228,4,1,0,support,high,No
4632,0.92,0.79,5,243,3,1,0,support,high,No
4633,0.36,0.72,3,179,3,0,0,support,high,No
4634,0.19,0.76,2,158,3,0,0,support,high,No
4635,0.75,0.76,4,254,4,0,0,support,low,No
4636,0.91,0.81,3,220,3,1,0,support,low,No
4637,0.72,0.95,5,171,3,0,0,support,low,No
4638,0.62,0.64,4,142,2,0,0,technical,low,No
4639,0.97,0.75,3,241,2,0,0,technical,low,No
4640,0.69,0.64,3,275,3,0,0,technical,low,No
4641,0.98,0.56,3,157,2,0,0,management,low,No
4642,0.62,0.53,5,169,3,0,0,IT,low,No
4643,0.59,0.82,2,233,2,0,0,IT,medium,No
4644,0.73,0.98,4,160,3,0,0,IT,medium,No
4645,0.71,0.79,3,189,3,0,0,IT,medium,No
4646,0.85,0.58,4,273,4,0,0,IT,medium,No
4647,0.8,0.94,4,141,3,1,0,product_mng,medium,No
4648,0.48,0.38,3,134,3,0,0,product_mng,medium,No
4649,0.64,0.4,3,248,3,0,0,product_mng,medium,No
4650,0.19,0.64,6,222,5,0,0,product_mng,medium,No
4651,0.82,0.69,5,219,3,0,0,IT,medium,No
4652,0.99,0.96,4,202,3,0,0,RandD,medium,No
4653,0.45,0.58,3,200,2,0,0,RandD,medium,No
4654,0.89,0.89,3,138,2,0,0,RandD,medium,No
4655,0.75,0.78,4,158,5,1,0,RandD,medium,No
4656,0.8,0.86,3,136,2,0,0,RandD,medium,No
4657,0.78,0.49,4,222,2,0,0,marketing,medium,No
4658,0.95,0.76,3,236,2,1,0,sales,medium,No
4659,0.68,0.67,4,135,2,0,0,accounting,medium,No
4660,0.82,0.97,5,235,3,0,0,support,medium,No
4661,0.9,0.69,4,274,2,0,0,technical,medium,No
4662,0.59,0.99,3,235,2,0,0,management,medium,No
4663,0.66,0.57,3,169,4,1,0,marketing,medium,No
4664,0.63,0.56,5,286,4,0,0,marketing,medium,No
4665,0.73,0.78,3,166,2,0,0,marketing,medium,No
4666,0.63,0.93,3,236,4,0,0,sales,high,No
4667,0.87,0.62,5,197,2,0,0,sales,low,No
4668,0.62,0.87,6,169,2,1,0,sales,medium,No
4669,0.53,0.9,3,210,3,0,0,sales,medium,No
4670,0.94,0.83,4,156,2,0,0,sales,medium,No
4671,0.94,0.55,5,231,2,0,0,sales,medium,No
4672,0.55,0.64,3,101,2,1,0,sales,medium,No
4673,0.58,0.72,4,259,3,0,0,sales,medium,No
4674,0.98,0.88,5,203,5,1,0,sales,medium,No
4675,0.74,0.76,5,255,4,0,0,sales,medium,No
4676,0.65,0.48,3,131,3,1,0,sales,medium,No
4677,0.97,0.79,2,272,2,0,0,sales,medium,No
4678,0.58,0.75,4,253,2,0,0,sales,low,No
4679,0.49,0.77,2,254,2,0,0,sales,low,No
4680,0.69,0.98,3,214,2,0,0,sales,low,No
4681,0.55,0.49,5,195,3,0,0,sales,low,No
4682,0.65,0.89,4,240,3,0,0,sales,low,No
4683,0.87,0.49,4,149,2,0,0,sales,low,No
4684,0.12,0.7,4,276,4,0,0,sales,low,No
4685,0.65,0.84,4,247,4,0,0,accounting,high,No
4686,0.23,0.66,4,212,4,1,0,accounting,low,No
